"Break","Forecast For","Collected At","Days Out","Predicted Rating","Latest Rating","Absolute Error","Previous Rating","Rating Change"
"Scripps Pier",2026-05-06 07:00:00,2026-05-01 01:00:00,5.3,1.38,1.39,0.01,1.77,-0.39
"Scripps Pier",2026-05-06 07:00:00,2026-05-01 08:00:00,5,1.39,1.39,0,1.38,0.01
"Scripps Pier",2026-05-06 08:00:00,2026-04-30 03:00:00,6.2,1.81,1.42,0.39,NA,NA
"Scripps Pier",2026-05-06 08:00:00,2026-05-01 01:00:00,5.3,1.4,1.42,0.02,1.81,-0.41
"Scripps Pier",2026-05-06 08:00:00,2026-05-01 08:00:00,5,1.42,1.42,0,1.4,0.02
"Scripps Pier",2026-05-06 09:00:00,2026-04-30 03:00:00,6.3,1.86,1.58,0.28,NA,NA
"Scripps Pier",2026-05-06 09:00:00,2026-05-01 01:00:00,5.3,1.5,1.58,0.08,1.86,-0.36
"Scripps Pier",2026-05-06 09:00:00,2026-05-01 08:00:00,5,1.58,1.58,0,1.5,0.08
"Scripps Pier",2026-05-06 10:00:00,2026-04-30 03:00:00,6.3,1.91,1.7,0.21,NA,NA
"Scripps Pier",2026-05-06 10:00:00,2026-05-01 01:00:00,5.4,1.7,1.7,0,1.91,-0.21
"Scripps Pier",2026-05-06 10:00:00,2026-05-01 08:00:00,5.1,1.7,1.7,0,1.7,0
"Scripps Pier",2026-05-06 11:00:00,2026-04-30 03:00:00,6.3,2.02,1.93,0.09,NA,NA
"Scripps Pier",2026-05-06 11:00:00,2026-05-01 01:00:00,5.4,1.93,1.93,0,2.02,-0.09
"Scripps Pier",2026-05-06 11:00:00,2026-05-01 08:00:00,5.1,1.93,1.93,0,1.93,0
"Scripps Pier",2026-05-06 12:00:00,2026-04-30 03:00:00,6.4,2.07,2.02,0.05,NA,NA
"Scripps Pier",2026-05-06 12:00:00,2026-05-01 01:00:00,5.5,2.04,2.02,0.02,2.07,-0.03
"Scripps Pier",2026-05-06 12:00:00,2026-05-01 08:00:00,5.2,2.02,2.02,0,2.04,-0.02
"Scripps Pier",2026-05-06 13:00:00,2026-04-30 03:00:00,6.4,1.93,1.98,0.05,NA,NA
"Scripps Pier",2026-05-06 13:00:00,2026-05-01 01:00:00,5.5,1.98,1.98,0,1.93,0.05
"Scripps Pier",2026-05-06 13:00:00,2026-05-01 08:00:00,5.2,1.98,1.98,0,1.98,0
"Scripps Pier",2026-05-06 14:00:00,2026-04-30 03:00:00,6.5,1.91,1.8,0.11,NA,NA
"Scripps Pier",2026-05-06 14:00:00,2026-05-01 01:00:00,5.5,1.83,1.8,0.03,1.91,-0.08
"Scripps Pier",2026-05-06 14:00:00,2026-05-01 08:00:00,5.3,1.8,1.8,0,1.83,-0.03
"Scripps Pier",2026-05-06 15:00:00,2026-04-30 03:00:00,6.5,1.9,1.81,0.09,NA,NA
"Scripps Pier",2026-05-06 15:00:00,2026-05-01 01:00:00,5.6,1.82,1.81,0.01,1.9,-0.08
"Scripps Pier",2026-05-06 15:00:00,2026-05-01 08:00:00,5.3,1.81,1.81,0,1.82,-0.01
"Scripps Pier",2026-05-06 16:00:00,2026-04-30 03:00:00,6.5,1.95,1.85,0.1,NA,NA
"Scripps Pier",2026-05-06 16:00:00,2026-05-01 01:00:00,5.6,1.85,1.85,0,1.95,-0.1
"Scripps Pier",2026-05-06 16:00:00,2026-05-01 08:00:00,5.3,1.85,1.85,0,1.85,0
"Scripps Pier",2026-05-06 17:00:00,2026-04-30 03:00:00,6.6,1.93,1.67,0.26,NA,NA
"Scripps Pier",2026-05-06 17:00:00,2026-05-01 01:00:00,5.7,1.75,1.67,0.08,1.93,-0.18
"Scripps Pier",2026-05-06 17:00:00,2026-05-01 08:00:00,5.4,1.67,1.67,0,1.75,-0.08
"Scripps Pier",2026-05-06 18:00:00,2026-04-30 03:00:00,6.6,1.84,1.54,0.3,NA,NA
"Scripps Pier",2026-05-06 18:00:00,2026-05-01 01:00:00,5.7,1.54,1.54,0,1.84,-0.3
"Scripps Pier",2026-05-06 18:00:00,2026-05-01 08:00:00,5.4,1.54,1.54,0,1.54,0
"Scripps Pier",2026-05-06 19:00:00,2026-04-30 03:00:00,6.7,1.67,1.5,0.17,NA,NA
"Scripps Pier",2026-05-06 19:00:00,2026-05-01 01:00:00,5.8,1.52,1.5,0.02,1.67,-0.15
"Scripps Pier",2026-05-06 19:00:00,2026-05-01 08:00:00,5.5,1.5,1.5,0,1.52,-0.02
"Scripps Pier",2026-05-06 20:00:00,2026-04-30 03:00:00,6.7,1.63,1.44,0.19,NA,NA
"Scripps Pier",2026-05-06 20:00:00,2026-05-01 01:00:00,5.8,1.44,1.44,0,1.63,-0.19
"Scripps Pier",2026-05-06 20:00:00,2026-05-01 08:00:00,5.5,1.44,1.44,0,1.44,0
"Scripps Pier",2026-05-06 21:00:00,2026-04-30 03:00:00,6.8,1.58,1.33,0.25,NA,NA
"Scripps Pier",2026-05-06 21:00:00,2026-05-01 01:00:00,5.8,1.3,1.33,0.03,1.58,-0.28
"Scripps Pier",2026-05-06 21:00:00,2026-05-01 08:00:00,5.5,1.33,1.33,0,1.3,0.03
"Scripps Pier",2026-05-06 22:00:00,2026-04-30 03:00:00,6.8,1.61,1.22,0.39,NA,NA
"Scripps Pier",2026-05-06 22:00:00,2026-05-01 01:00:00,5.9,1.2,1.22,0.02,1.61,-0.41
"Scripps Pier",2026-05-06 22:00:00,2026-05-01 08:00:00,5.6,1.22,1.22,0,1.2,0.02
"Scripps Pier",2026-05-06 23:00:00,2026-04-30 03:00:00,6.8,1.56,1.23,0.33,NA,NA
"Scripps Pier",2026-05-06 23:00:00,2026-05-01 01:00:00,5.9,1.21,1.23,0.02,1.56,-0.35
"Scripps Pier",2026-05-06 23:00:00,2026-05-01 08:00:00,5.6,1.23,1.23,0,1.21,0.02
"Scripps Pier",2026-05-07,2026-04-30 03:00:00,6.9,1.54,1.2,0.34,NA,NA
"Scripps Pier",2026-05-07,2026-05-01 01:00:00,6,1.19,1.2,0.01,1.54,-0.35
"Scripps Pier",2026-05-07,2026-05-01 08:00:00,5.7,1.2,1.2,0,1.19,0.01
"Scripps Pier",2026-05-07 01:00:00,2026-04-30 03:00:00,6.9,1.52,1.27,0.25,NA,NA
"Scripps Pier",2026-05-07 01:00:00,2026-05-01 01:00:00,6,1.27,1.27,0,1.52,-0.25
"Scripps Pier",2026-05-07 01:00:00,2026-05-01 08:00:00,5.7,1.27,1.27,0,1.27,0
"Scripps Pier",2026-05-07 02:00:00,2026-04-30 03:00:00,7,1.52,1.4,0.12,NA,NA
"Scripps Pier",2026-05-07 02:00:00,2026-05-01 01:00:00,6,1.4,1.4,0,1.52,-0.12
"Scripps Pier",2026-05-07 02:00:00,2026-05-01 08:00:00,5.8,1.4,1.4,0,1.4,0
"Scripps Pier",2026-05-07 03:00:00,2026-04-30 03:00:00,7,1.66,1.38,0.28,NA,NA
"Scripps Pier",2026-05-07 03:00:00,2026-05-01 01:00:00,6.1,1.37,1.38,0.01,1.66,-0.29
"Scripps Pier",2026-05-07 03:00:00,2026-05-01 08:00:00,5.8,1.38,1.38,0,1.37,0.01
"Scripps Pier",2026-05-07 04:00:00,2026-04-30 03:00:00,7,1.57,1.49,0.08,NA,NA
"Scripps Pier",2026-05-07 04:00:00,2026-05-01 01:00:00,6.1,1.49,1.49,0,1.57,-0.08
"Scripps Pier",2026-05-07 04:00:00,2026-05-01 08:00:00,5.8,1.49,1.49,0,1.49,0
"Scripps Pier",2026-05-07 05:00:00,2026-04-30 03:00:00,7.1,1.56,1.66,0.1,NA,NA
"Scripps Pier",2026-05-07 05:00:00,2026-05-01 01:00:00,6.2,1.65,1.66,0.01,1.56,0.09
"Scripps Pier",2026-05-07 05:00:00,2026-05-01 08:00:00,5.9,1.66,1.66,0,1.65,0.01
"Scripps Pier",2026-05-07 06:00:00,2026-04-30 03:00:00,7.1,1.54,1.72,0.18,NA,NA
"Scripps Pier",2026-05-07 06:00:00,2026-05-01 01:00:00,6.2,1.72,1.72,0,1.54,0.18
"Scripps Pier",2026-05-07 06:00:00,2026-05-01 08:00:00,5.9,1.72,1.72,0,1.72,0
"Scripps Pier",2026-05-07 07:00:00,2026-05-01 01:00:00,6.3,1.83,1.82,0.01,NA,NA
"Scripps Pier",2026-05-07 07:00:00,2026-05-01 08:00:00,6,1.82,1.82,0,1.83,-0.01
"Scripps Pier",2026-05-07 08:00:00,2026-05-01 01:00:00,6.3,1.88,1.87,0.01,NA,NA
"Scripps Pier",2026-05-07 08:00:00,2026-05-01 08:00:00,6,1.87,1.87,0,1.88,-0.01
"Scripps Pier",2026-05-07 09:00:00,2026-05-01 01:00:00,6.3,1.85,1.85,0,NA,NA
"Scripps Pier",2026-05-07 09:00:00,2026-05-01 08:00:00,6,1.85,1.85,0,1.85,0
"Scripps Pier",2026-05-07 10:00:00,2026-05-01 01:00:00,6.4,1.88,1.88,0,NA,NA
"Scripps Pier",2026-05-07 10:00:00,2026-05-01 08:00:00,6.1,1.88,1.88,0,1.88,0
"Scripps Pier",2026-05-07 11:00:00,2026-05-01 01:00:00,6.4,1.95,1.95,0,NA,NA
"Scripps Pier",2026-05-07 11:00:00,2026-05-01 08:00:00,6.1,1.95,1.95,0,1.95,0
"Scripps Pier",2026-05-07 12:00:00,2026-05-01 01:00:00,6.5,1.93,1.93,0,NA,NA
"Scripps Pier",2026-05-07 12:00:00,2026-05-01 08:00:00,6.2,1.93,1.93,0,1.93,0
"Scripps Pier",2026-05-07 13:00:00,2026-05-01 01:00:00,6.5,1.97,1.97,0,NA,NA
"Scripps Pier",2026-05-07 13:00:00,2026-05-01 08:00:00,6.2,1.97,1.97,0,1.97,0
"Scripps Pier",2026-05-07 14:00:00,2026-05-01 01:00:00,6.5,1.93,1.93,0,NA,NA
"Scripps Pier",2026-05-07 14:00:00,2026-05-01 08:00:00,6.3,1.93,1.93,0,1.93,0
"Scripps Pier",2026-05-07 15:00:00,2026-05-01 01:00:00,6.6,1.84,1.84,0,NA,NA
"Scripps Pier",2026-05-07 15:00:00,2026-05-01 08:00:00,6.3,1.84,1.84,0,1.84,0
"Scripps Pier",2026-05-07 16:00:00,2026-05-01 01:00:00,6.6,1.8,1.81,0.01,NA,NA
"Scripps Pier",2026-05-07 16:00:00,2026-05-01 08:00:00,6.3,1.81,1.81,0,1.8,0.01
"Scripps Pier",2026-05-07 17:00:00,2026-05-01 01:00:00,6.7,1.8,1.78,0.02,NA,NA
"Scripps Pier",2026-05-07 17:00:00,2026-05-01 08:00:00,6.4,1.78,1.78,0,1.8,-0.02
"Scripps Pier",2026-05-07 18:00:00,2026-05-01 01:00:00,6.7,1.58,1.55,0.03,NA,NA
"Scripps Pier",2026-05-07 18:00:00,2026-05-01 08:00:00,6.4,1.55,1.55,0,1.58,-0.03
"Scripps Pier",2026-05-07 19:00:00,2026-05-01 01:00:00,6.8,1.47,1.39,0.08,NA,NA
"Scripps Pier",2026-05-07 19:00:00,2026-05-01 08:00:00,6.5,1.39,1.39,0,1.47,-0.08
"Scripps Pier",2026-05-07 20:00:00,2026-05-01 01:00:00,6.8,1.43,1.36,0.07,NA,NA
"Scripps Pier",2026-05-07 20:00:00,2026-05-01 08:00:00,6.5,1.36,1.36,0,1.43,-0.07
"Scripps Pier",2026-05-07 21:00:00,2026-05-01 01:00:00,6.8,1.27,1.19,0.08,NA,NA
"Scripps Pier",2026-05-07 21:00:00,2026-05-01 08:00:00,6.5,1.19,1.19,0,1.27,-0.08
"Scripps Pier",2026-05-07 22:00:00,2026-05-01 01:00:00,6.9,1.23,1.17,0.06,NA,NA
"Scripps Pier",2026-05-07 22:00:00,2026-05-01 08:00:00,6.6,1.17,1.17,0,1.23,-0.06
"Scripps Pier",2026-05-07 23:00:00,2026-05-01 01:00:00,6.9,1.13,1.2,0.07,NA,NA
"Scripps Pier",2026-05-07 23:00:00,2026-05-01 08:00:00,6.6,1.2,1.2,0,1.13,0.07
"Scripps Pier",2026-05-08,2026-05-01 01:00:00,7,1.17,1.2,0.03,NA,NA
"Scripps Pier",2026-05-08,2026-05-01 08:00:00,6.7,1.2,1.2,0,1.17,0.03
"Scripps Pier",2026-05-08 01:00:00,2026-05-01 01:00:00,7,1.27,1.28,0.01,NA,NA
"Scripps Pier",2026-05-08 01:00:00,2026-05-01 08:00:00,6.7,1.28,1.28,0,1.27,0.01
"Scripps Pier",2026-05-08 02:00:00,2026-05-01 01:00:00,7,1.32,1.32,0,NA,NA
"Scripps Pier",2026-05-08 02:00:00,2026-05-01 08:00:00,6.8,1.32,1.32,0,1.32,0
"Scripps Pier",2026-05-08 03:00:00,2026-05-01 01:00:00,7.1,1.54,1.48,0.06,NA,NA
"Scripps Pier",2026-05-08 03:00:00,2026-05-01 08:00:00,6.8,1.48,1.48,0,1.54,-0.06
"Scripps Pier",2026-05-08 04:00:00,2026-05-01 01:00:00,7.1,1.67,1.64,0.03,NA,NA
"Scripps Pier",2026-05-08 04:00:00,2026-05-01 08:00:00,6.8,1.64,1.64,0,1.67,-0.03
"Scripps Pier",2026-05-08 05:00:00,2026-05-01 01:00:00,7.2,1.67,1.67,0,NA,NA
"Scripps Pier",2026-05-08 05:00:00,2026-05-01 08:00:00,6.9,1.67,1.67,0,1.67,0
"Scripps Pier",2026-05-08 06:00:00,2026-05-01 01:00:00,7.2,1.75,1.74,0.01,NA,NA
"Scripps Pier",2026-05-08 06:00:00,2026-05-01 08:00:00,6.9,1.74,1.74,0,1.75,-0.01
"Scripps Pier",2026-05-08 07:00:00,2026-05-01 08:00:00,7,1.81,1.81,0,NA,NA
"Scripps Pier",2026-05-08 08:00:00,2026-05-01 08:00:00,7,1.85,1.85,0,NA,NA
"Scripps Pier",2026-05-08 09:00:00,2026-05-01 08:00:00,7,1.85,1.85,0,NA,NA
"Scripps Pier",2026-05-08 10:00:00,2026-05-01 08:00:00,7.1,1.86,1.86,0,NA,NA
"Scripps Pier",2026-05-08 11:00:00,2026-05-01 08:00:00,7.1,1.85,1.85,0,NA,NA
"Scripps Pier",2026-05-08 12:00:00,2026-05-01 08:00:00,7.2,1.9,1.9,0,NA,NA
"Scripps Pier",2026-05-08 13:00:00,2026-05-01 08:00:00,7.2,1.86,1.86,0,NA,NA
"Scripps Pier",2026-05-08 14:00:00,2026-05-01 08:00:00,7.3,1.92,1.92,0,NA,NA
"Scripps Pier",2026-05-08 15:00:00,2026-05-01 08:00:00,7.3,1.9,1.9,0,NA,NA
"Scripps Pier",2026-05-08 16:00:00,2026-05-01 08:00:00,7.3,1.82,1.82,0,NA,NA
"Scripps Pier",2026-05-08 17:00:00,2026-05-01 08:00:00,7.4,1.82,1.82,0,NA,NA
"Scripps Pier",2026-05-08 18:00:00,2026-05-01 08:00:00,7.4,1.51,1.51,0,NA,NA
"Scripps Pier",2026-05-08 19:00:00,2026-05-01 08:00:00,7.5,1.4,1.4,0,NA,NA
"Scripps Pier",2026-05-08 20:00:00,2026-05-01 08:00:00,7.5,1.19,1.19,0,NA,NA
"Scripps Pier",2026-05-08 21:00:00,2026-05-01 08:00:00,7.5,1.17,1.17,0,NA,NA
"Scripps Pier",2026-05-08 22:00:00,2026-05-01 08:00:00,7.6,1.2,1.2,0,NA,NA
"Scripps Pier",2026-05-08 23:00:00,2026-05-01 08:00:00,7.6,1.17,1.17,0,NA,NA
"Scripps Pier",2026-05-09,2026-05-01 08:00:00,7.7,1.15,1.15,0,NA,NA
"Scripps Pier",2026-05-09 01:00:00,2026-05-01 08:00:00,7.7,1.18,1.18,0,NA,NA
"Scripps Pier",2026-05-09 02:00:00,2026-05-01 08:00:00,7.8,1.26,1.26,0,NA,NA
"Scripps Pier",2026-05-09 03:00:00,2026-05-01 08:00:00,7.8,1.24,1.24,0,NA,NA
"Scripps Pier",2026-05-09 04:00:00,2026-05-01 08:00:00,7.8,1.14,1.14,0,NA,NA
"Scripps Pier",2026-05-09 05:00:00,2026-05-01 08:00:00,7.9,1.31,1.31,0,NA,NA
"Scripps Pier",2026-05-09 06:00:00,2026-05-01 08:00:00,7.9,1.84,1.84,0,NA,NA
"Seaside Reef",2026-04-26 07:00:00,2026-04-27,-0.7,1.43,1.43,0,NA,NA
"Seaside Reef",2026-04-26 08:00:00,2026-04-27,-0.7,1.41,1.41,0,NA,NA
"Seaside Reef",2026-04-26 09:00:00,2026-04-27,-0.6,1.31,1.31,0,NA,NA
"Seaside Reef",2026-04-26 10:00:00,2026-04-27,-0.6,1.27,1.27,0,NA,NA
"Seaside Reef",2026-04-26 11:00:00,2026-04-27,-0.5,1.36,1.36,0,NA,NA
"Seaside Reef",2026-04-26 12:00:00,2026-04-27,-0.5,1.24,1.24,0,NA,NA
"Seaside Reef",2026-04-26 13:00:00,2026-04-27,-0.5,1.16,1.16,0,NA,NA
"Seaside Reef",2026-04-26 14:00:00,2026-04-27,-0.4,1.25,1.25,0,NA,NA
"Seaside Reef",2026-04-26 15:00:00,2026-04-27,-0.4,1.25,1.25,0,NA,NA
"Seaside Reef",2026-04-26 16:00:00,2026-04-27,-0.3,1.49,1.49,0,NA,NA
"Seaside Reef",2026-04-26 17:00:00,2026-04-27,-0.3,1.28,1.28,0,NA,NA
"Seaside Reef",2026-04-26 18:00:00,2026-04-27,-0.3,1.27,1.27,0,NA,NA
"Seaside Reef",2026-04-26 19:00:00,2026-04-27,-0.2,1.24,1.24,0,NA,NA
"Seaside Reef",2026-04-26 20:00:00,2026-04-27,-0.2,1.22,1.22,0,NA,NA
"Seaside Reef",2026-04-26 21:00:00,2026-04-27,-0.1,1.21,1.21,0,NA,NA
"Seaside Reef",2026-04-26 22:00:00,2026-04-27,-0.1,1.16,1.16,0,NA,NA
"Seaside Reef",2026-04-26 23:00:00,2026-04-27,0,1.11,1.11,0,NA,NA
"Seaside Reef",2026-04-27,2026-04-27,0,1.23,1.23,0,NA,NA
"Seaside Reef",2026-04-27 01:00:00,2026-04-27,0,1.17,1.17,0,NA,NA
"Seaside Reef",2026-04-27 02:00:00,2026-04-27,0.1,1.16,1.16,0,NA,NA
"Seaside Reef",2026-04-27 03:00:00,2026-04-27,0.1,1.24,1.24,0,NA,NA
"Seaside Reef",2026-04-27 04:00:00,2026-04-27,0.2,1.24,1.24,0,NA,NA
"Seaside Reef",2026-04-27 05:00:00,2026-04-27,0.2,1.32,1.32,0,NA,NA
"Seaside Reef",2026-04-27 06:00:00,2026-04-27,0.3,1.43,1.43,0,NA,NA
"Seaside Reef",2026-04-27 07:00:00,2026-04-27,0.3,1.6,1.58,0.02,NA,NA
"Seaside Reef",2026-04-27 07:00:00,2026-04-28 01:00:00,-0.8,1.58,1.58,0,1.6,-0.02
"Seaside Reef",2026-04-27 08:00:00,2026-04-27,0.3,1.82,1.8,0.02,NA,NA
"Seaside Reef",2026-04-27 08:00:00,2026-04-28 01:00:00,-0.7,1.8,1.8,0,1.82,-0.02
"Seaside Reef",2026-04-27 09:00:00,2026-04-27,0.4,1.81,1.82,0.01,NA,NA
"Seaside Reef",2026-04-27 09:00:00,2026-04-28 01:00:00,-0.7,1.82,1.82,0,1.81,0.01
"Seaside Reef",2026-04-27 10:00:00,2026-04-27,0.4,1.78,1.77,0.01,NA,NA
"Seaside Reef",2026-04-27 10:00:00,2026-04-28 01:00:00,-0.6,1.77,1.77,0,1.78,-0.01
"Seaside Reef",2026-04-27 11:00:00,2026-04-27,0.5,2.09,1.79,0.3,NA,NA
"Seaside Reef",2026-04-27 11:00:00,2026-04-28 01:00:00,-0.6,1.79,1.79,0,2.09,-0.3
"Seaside Reef",2026-04-27 12:00:00,2026-04-27,0.5,2.01,1.7,0.31,NA,NA
"Seaside Reef",2026-04-27 12:00:00,2026-04-28 01:00:00,-0.5,1.7,1.7,0,2.01,-0.31
"Seaside Reef",2026-04-27 13:00:00,2026-04-27,0.5,2.15,1.7,0.45,NA,NA
"Seaside Reef",2026-04-27 13:00:00,2026-04-28 01:00:00,-0.5,1.7,1.7,0,2.15,-0.45
"Seaside Reef",2026-04-27 14:00:00,2026-04-27,0.6,2.12,1.86,0.26,NA,NA
"Seaside Reef",2026-04-27 14:00:00,2026-04-28 01:00:00,-0.5,1.86,1.86,0,2.12,-0.26
"Seaside Reef",2026-04-27 15:00:00,2026-04-27,0.6,2.19,1.93,0.26,NA,NA
"Seaside Reef",2026-04-27 15:00:00,2026-04-28 01:00:00,-0.4,1.93,1.93,0,2.19,-0.26
"Seaside Reef",2026-04-27 16:00:00,2026-04-27,0.7,2.26,1.8,0.46,NA,NA
"Seaside Reef",2026-04-27 16:00:00,2026-04-28 01:00:00,-0.4,1.8,1.8,0,2.26,-0.46
"Seaside Reef",2026-04-27 17:00:00,2026-04-27,0.7,2.24,1.82,0.42,NA,NA
"Seaside Reef",2026-04-27 17:00:00,2026-04-28 01:00:00,-0.3,1.82,1.82,0,2.24,-0.42
"Seaside Reef",2026-04-27 18:00:00,2026-04-27,0.8,2.19,1.84,0.35,NA,NA
"Seaside Reef",2026-04-27 18:00:00,2026-04-28 01:00:00,-0.3,1.84,1.84,0,2.19,-0.35
"Seaside Reef",2026-04-27 19:00:00,2026-04-27,0.8,2.12,1.7,0.42,NA,NA
"Seaside Reef",2026-04-27 19:00:00,2026-04-28 01:00:00,-0.3,1.7,1.7,0,2.12,-0.42
"Seaside Reef",2026-04-27 20:00:00,2026-04-27,0.8,1.76,1.56,0.2,NA,NA
"Seaside Reef",2026-04-27 20:00:00,2026-04-28 01:00:00,-0.2,1.56,1.56,0,1.76,-0.2
"Seaside Reef",2026-04-27 21:00:00,2026-04-27,0.9,1.56,1.45,0.11,NA,NA
"Seaside Reef",2026-04-27 21:00:00,2026-04-28 01:00:00,-0.2,1.45,1.45,0,1.56,-0.11
"Seaside Reef",2026-04-27 22:00:00,2026-04-27,0.9,1.53,1.43,0.1,NA,NA
"Seaside Reef",2026-04-27 22:00:00,2026-04-28 01:00:00,-0.1,1.43,1.43,0,1.53,-0.1
"Seaside Reef",2026-04-27 23:00:00,2026-04-27,1,1.35,1.34,0.01,NA,NA
"Seaside Reef",2026-04-27 23:00:00,2026-04-28 01:00:00,-0.1,1.34,1.34,0,1.35,-0.01
"Seaside Reef",2026-04-28,2026-04-27,1,1.3,1.28,0.02,NA,NA
"Seaside Reef",2026-04-28,2026-04-28 01:00:00,0,1.28,1.28,0,1.3,-0.02
"Seaside Reef",2026-04-28 01:00:00,2026-04-27,1,1.31,1.36,0.05,NA,NA
"Seaside Reef",2026-04-28 01:00:00,2026-04-28 01:00:00,0,1.36,1.36,0,1.31,0.05
"Seaside Reef",2026-04-28 02:00:00,2026-04-27,1.1,1.31,1.33,0.02,NA,NA
"Seaside Reef",2026-04-28 02:00:00,2026-04-28 01:00:00,0,1.33,1.33,0,1.31,0.02
"Seaside Reef",2026-04-28 03:00:00,2026-04-27,1.1,1.29,1.33,0.04,NA,NA
"Seaside Reef",2026-04-28 03:00:00,2026-04-28 01:00:00,0.1,1.33,1.33,0,1.29,0.04
"Seaside Reef",2026-04-28 04:00:00,2026-04-27,1.2,1.38,1.61,0.23,NA,NA
"Seaside Reef",2026-04-28 04:00:00,2026-04-28 01:00:00,0.1,1.61,1.61,0,1.38,0.23
"Seaside Reef",2026-04-28 05:00:00,2026-04-27,1.2,1.57,1.63,0.06,NA,NA
"Seaside Reef",2026-04-28 05:00:00,2026-04-28 01:00:00,0.2,1.63,1.63,0,1.57,0.06
"Seaside Reef",2026-04-28 06:00:00,2026-04-27,1.3,1.65,1.73,0.08,NA,NA
"Seaside Reef",2026-04-28 06:00:00,2026-04-28 01:00:00,0.2,1.73,1.73,0,1.65,0.08
"Seaside Reef",2026-04-28 07:00:00,2026-04-27,1.3,2.12,1.94,0.18,NA,NA
"Seaside Reef",2026-04-28 07:00:00,2026-04-28 01:00:00,0.3,1.91,1.94,0.03,2.12,-0.21
"Seaside Reef",2026-04-28 07:00:00,2026-04-29 01:00:00,-0.8,1.94,1.94,0,1.91,0.03
"Seaside Reef",2026-04-28 08:00:00,2026-04-27,1.3,2.3,2.06,0.24,NA,NA
"Seaside Reef",2026-04-28 08:00:00,2026-04-28 01:00:00,0.3,2.05,2.06,0.01,2.3,-0.25
"Seaside Reef",2026-04-28 08:00:00,2026-04-29 01:00:00,-0.7,2.06,2.06,0,2.05,0.01
"Seaside Reef",2026-04-28 09:00:00,2026-04-27,1.4,2.39,2.05,0.34,NA,NA
"Seaside Reef",2026-04-28 09:00:00,2026-04-28 01:00:00,0.3,2.37,2.05,0.32,2.39,-0.02
"Seaside Reef",2026-04-28 09:00:00,2026-04-29 01:00:00,-0.7,2.05,2.05,0,2.37,-0.32
"Seaside Reef",2026-04-28 10:00:00,2026-04-27,1.4,2.38,2.28,0.1,NA,NA
"Seaside Reef",2026-04-28 10:00:00,2026-04-28 01:00:00,0.4,2.17,2.28,0.11,2.38,-0.21
"Seaside Reef",2026-04-28 10:00:00,2026-04-29 01:00:00,-0.6,2.28,2.28,0,2.17,0.11
"Seaside Reef",2026-04-28 11:00:00,2026-04-27,1.5,2.39,2.34,0.05,NA,NA
"Seaside Reef",2026-04-28 11:00:00,2026-04-28 01:00:00,0.4,2.18,2.34,0.16,2.39,-0.21
"Seaside Reef",2026-04-28 11:00:00,2026-04-29 01:00:00,-0.6,2.34,2.34,0,2.18,0.16
"Seaside Reef",2026-04-28 12:00:00,2026-04-27,1.5,2.24,2.18,0.06,NA,NA
"Seaside Reef",2026-04-28 12:00:00,2026-04-28 01:00:00,0.5,2.12,2.18,0.06,2.24,-0.12
"Seaside Reef",2026-04-28 12:00:00,2026-04-29 01:00:00,-0.5,2.18,2.18,0,2.12,0.06
"Seaside Reef",2026-04-28 13:00:00,2026-04-27,1.5,2.23,2.26,0.03,NA,NA
"Seaside Reef",2026-04-28 13:00:00,2026-04-28 01:00:00,0.5,2.06,2.26,0.2,2.23,-0.17
"Seaside Reef",2026-04-28 13:00:00,2026-04-29 01:00:00,-0.5,2.26,2.26,0,2.06,0.2
"Seaside Reef",2026-04-28 14:00:00,2026-04-27,1.6,2.21,2.07,0.14,NA,NA
"Seaside Reef",2026-04-28 14:00:00,2026-04-28 01:00:00,0.5,2.08,2.07,0.01,2.21,-0.13
"Seaside Reef",2026-04-28 14:00:00,2026-04-29 01:00:00,-0.5,2.07,2.07,0,2.08,-0.01
"Seaside Reef",2026-04-28 15:00:00,2026-04-27,1.6,2.18,1.89,0.29,NA,NA
"Seaside Reef",2026-04-28 15:00:00,2026-04-28 01:00:00,0.6,2.11,1.89,0.22,2.18,-0.07
"Seaside Reef",2026-04-28 15:00:00,2026-04-29 01:00:00,-0.4,1.89,1.89,0,2.11,-0.22
"Seaside Reef",2026-04-28 16:00:00,2026-04-27,1.7,2.2,1.92,0.28,NA,NA
"Seaside Reef",2026-04-28 16:00:00,2026-04-28 01:00:00,0.6,2.04,1.92,0.12,2.2,-0.16
"Seaside Reef",2026-04-28 16:00:00,2026-04-29 01:00:00,-0.4,1.92,1.92,0,2.04,-0.12
"Seaside Reef",2026-04-28 17:00:00,2026-04-27,1.7,2.09,1.67,0.42,NA,NA
"Seaside Reef",2026-04-28 17:00:00,2026-04-28 01:00:00,0.7,1.76,1.67,0.09,2.09,-0.33
"Seaside Reef",2026-04-28 17:00:00,2026-04-29 01:00:00,-0.3,1.67,1.67,0,1.76,-0.09
"Seaside Reef",2026-04-28 18:00:00,2026-04-27,1.8,1.93,1.64,0.29,NA,NA
"Seaside Reef",2026-04-28 18:00:00,2026-04-28 01:00:00,0.7,1.54,1.64,0.1,1.93,-0.39
"Seaside Reef",2026-04-28 18:00:00,2026-04-29 01:00:00,-0.3,1.64,1.64,0,1.54,0.1
"Seaside Reef",2026-04-28 19:00:00,2026-04-27,1.8,1.68,1.61,0.07,NA,NA
